,pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,height(m),days_bw_list_issue,days_bw_list_issue_log2
2157,ANSL_51596,2016-09-27 00:00:00,2017-01-31 11:16:00,1.0,Black,0.75,48.33,13,9,0.0,1,4.833,126,6.977279923499917
2158,ANSL_65385,2016-03-21 00:00:00,2016-07-27 17:06:00,,Brown Brindle,0.0,13.65,13,9,2.0,2,1.365,128,7.0
2159,ANSL_53957,2015-04-15 00:00:00,2018-05-09 17:50:00,1.0,Gray,0.0,24.97,0,1,0.0,2,2.497,1120,10.129283016944967
2160,ANSL_70438,2017-02-02 00:00:00,2017-10-24 17:11:00,1.0,White,0.82,33.56,0,1,0.0,2,3.3560000000000003,264,8.044394119358454
2161,ANSL_59042,2016-09-06 00:00:00,2016-12-05 18:09:00,0.0,Brown Brindle,0.01,8.01,0,1,1.0,2,0.8009999999999999,90,6.491853096329675
2162,ANSL_60855,2018-10-04 00:00:00,2018-10-31 18:06:00,2.0,Brown,0.37,13.42,13,9,0.0,2,1.342,27,4.754887502163468
2163,ANSL_60558,2015-08-11 00:00:00,2016-08-15 09:37:00,1.0,Tan,0.66,44.48,7,1,0.0,2,4.4479999999999995,370,8.531381460516313
2164,ANSL_58731,2016-07-12 00:00:00,2018-08-05 16:22:00,1.0,White,0.36,15.92,0,1,0.0,2,1.592,754,9.558420713268664
2165,ANSL_59987,2008-12-17 00:00:00,2018-12-14 17:12:00,1.0,White,0.86,35.31,0,1,0.0,1,3.531,3649,11.833285435584482
2166,ANSL_72804,2013-01-29 00:00:00,2017-02-19 17:54:00,1.0,Black,0.74,38.17,0,7,0.0,2,3.817,1482,10.533329732305834
2167,ANSL_54102,2016-01-23 00:00:00,2016-08-22 18:54:00,,Fawn,0.1,47.82,13,9,2.0,4,4.782,212,7.727920454563199
2168,ANSL_55736,2018-03-14 00:00:00,2018-06-04 18:57:00,0.0,Black,0.53,35.36,0,1,1.0,2,3.536,82,6.357552004618084
2169,ANSL_75613,2016-01-01 00:00:00,2019-04-13 17:51:00,0.0,Black,0.08,7.13,0,1,1.0,1,0.713,1198,10.226412192788786
2170,ANSL_62941,2016-06-28 00:00:00,2016-09-22 17:10:00,0.0,Brown Brindle,0.5,16.13,0,1,1.0,2,1.613,86,6.426264754702098
2171,ANSL_51427,2010-02-03 00:00:00,2019-03-11 12:25:00,1.0,Tricolor,0.14,41.35,13,9,0.0,2,4.135,3323,11.698270577692032
2172,ANSL_70159,2015-06-24 00:00:00,2017-07-18 17:15:00,0.0,Brown Tabby,0.37,12.38,13,9,1.0,1,1.238,755,9.560332834212442
2173,ANSL_76803,2017-04-16 00:00:00,2019-05-10 17:34:00,0.0,Black,0.05,41.51,0,1,1.0,2,4.151,754,9.558420713268664
2174,ANSL_68336,2016-06-20 00:00:00,2017-09-05 19:24:00,1.0,White,0.87,30.35,0,1,0.0,4,3.035,442,8.787902559391432
2175,ANSL_53661,2018-08-25 00:00:00,2018-10-15 14:37:00,2.0,Blue,0.73,32.05,13,9,0.0,1,3.2049999999999996,51,5.672425341971495
2176,ANSL_64974,2016-10-30 00:00:00,2018-02-20 14:50:00,0.0,Tortie,0.8,29.46,0,7,1.0,1,2.946,478,8.900866807980748
2177,ANSL_72917,2015-08-31 00:00:00,2017-11-26 10:18:00,1.0,Black,0.72,25.18,7,1,0.0,2,2.518,818,9.67595703294175
2178,ANSL_60700,2016-07-18 00:00:00,2016-09-15 16:04:00,2.0,Black,0.74,26.78,13,9,0.0,2,2.678,59,5.882643049361842
2179,ANSL_57026,2018-04-22 00:00:00,2019-01-18 16:59:00,1.0,Red,0.04,13.89,0,1,0.0,2,1.389,271,8.08214904135387
2180,ANSL_62908,2016-08-09 00:00:00,2016-09-06 16:19:00,,Black,0.25,18.66,13,9,2.0,1,1.866,28,4.807354922057604
2181,ANSL_50676,2018-07-23 00:00:00,2019-01-14 18:03:00,2.0,Brown Tabby,0.3,16.14,0,7,1.0,1,1.614,175,7.451211111832329
2182,ANSL_52364,2018-07-30 00:00:00,2018-11-01 16:40:00,0.0,Black,0.75,17.95,7,1,1.0,2,1.795,94,6.554588851677638
2183,ANSL_56735,2018-07-02 00:00:00,2018-08-06 19:11:00,2.0,Black,0.36,5.39,13,9,1.0,1,0.5389999999999999,35,5.129283016944966
2184,ANSL_57416,2018-10-22 00:00:00,2019-01-12 17:53:00,2.0,Gray Tabby,0.24,45.83,0,1,0.0,1,4.583,82,6.357552004618084
2185,ANSL_62116,2015-07-01 00:00:00,2016-07-22 09:00:00,2.0,Black,0.57,5.21,16,9,0.0,1,0.521,387,8.59618975614441
2186,ANSL_65252,2016-05-27 00:00:00,2017-06-22 18:25:00,0.0,Brown Tabby,0.09,44.71,16,9,1.0,1,4.471,391,8.611024797307353
2187,ANSL_76340,2018-11-07 00:00:00,2019-05-01 09:40:00,2.0,Black,0.27,31.59,18,4,1.0,1,3.159,175,7.451211111832329
2188,ANSL_67773,2018-12-05 00:00:00,2019-03-31 11:50:00,1.0,White,0.47,12.39,13,9,0.0,2,1.239,116,6.857980995127572
2189,ANSL_66297,2017-09-16 00:00:00,2018-02-15 12:55:00,0.0,Brown Tabby,0.6,7.98,7,1,1.0,1,0.798,152,7.247927513443585
2190,ANSL_59374,2011-12-15 00:00:00,2017-01-05 09:00:00,2.0,Orange Tabby,0.58,9.78,16,9,0.0,1,0.978,1848,10.851749041416058
2191,ANSL_72990,2016-05-25 00:00:00,2016-12-16 09:00:00,,Blue,0.6,22.57,16,9,2.0,1,2.257,205,7.679480099505446
2192,ANSL_69235,2015-12-12 00:00:00,2017-01-02 12:00:00,0.0,Black,0.34,25.9,0,7,1.0,2,2.59,387,8.59618975614441
2193,ANSL_56983,2018-07-25 00:00:00,2018-09-28 17:24:00,2.0,Tortie,0.88,32.12,13,9,1.0,1,3.2119999999999997,65,6.022367813028454
2194,ANSL_52625,2017-02-19 00:00:00,2017-09-13 17:40:00,1.0,Chocolate,0.65,47.84,0,1,0.0,2,4.784000000000001,206,7.6865005271832185
2195,ANSL_63240,2012-09-07 00:00:00,2016-10-11 14:08:00,2.0,Brown,0.59,8.67,13,9,0.0,2,0.867,1495,10.545929769085467
2196,ANSL_72739,2014-08-19 00:00:00,2016-09-15 17:17:00,1.0,Tan,0.49,40.06,13,9,0.0,2,4.006,758,9.566054038171092
2197,ANSL_54326,2016-07-01 00:00:00,2016-10-29 18:18:00,0.0,White,0.18,44.26,0,1,1.0,1,4.426,120,6.906890595608519
2198,ANSL_61081,2009-06-08 00:00:00,2019-01-14 08:09:00,0.0,Tan,0.63,29.99,2,4,1.0,2,2.9989999999999997,3507,11.776021715252812
2199,ANSL_68304,2017-02-10 00:00:00,2017-05-02 11:31:00,2.0,White,0.68,6.86,13,9,1.0,2,0.686,81,6.339850002884624
2200,ANSL_57119,2014-01-10 00:00:00,2017-04-09 14:37:00,0.0,Black,0.48,19.16,0,1,1.0,1,1.916,1185,10.210671343785622
2201,ANSL_61382,2016-08-23 00:00:00,2016-09-28 16:14:00,,Torbie,0.68,17.72,13,9,2.0,1,1.7719999999999998,36,5.169925001442312
2202,ANSL_53593,2016-09-07 00:00:00,2016-12-01 15:49:00,2.0,Brown Tabby,0.2,32.78,0,1,1.0,1,3.278,85,6.409390936137702
2203,ANSL_59370,2018-07-09 00:00:00,2018-09-29 16:43:00,2.0,Brown Tabby,0.93,30.32,0,1,1.0,1,3.032,82,6.357552004618084
2204,ANSL_60828,2018-08-22 00:00:00,2018-11-21 14:11:00,0.0,Brown Tabby,0.31,10.11,13,9,1.0,1,1.011,91,6.507794640198696
2205,ANSL_76821,2017-04-16 00:00:00,2019-05-10 18:05:00,2.0,Cream Tabby,0.93,37.49,17,9,1.0,1,3.749,754,9.558420713268664
2206,ANSL_53125,2003-12-20 00:00:00,2017-03-18 09:09:00,0.0,Brown,0.27,43.04,7,1,1.0,2,4.304,4837,12.239896822445862
2207,ANSL_60498,2014-09-14 00:00:00,2016-10-06 10:14:00,,Black,0.81,43.19,16,9,2.0,1,4.319,753,9.556506054671928
2208,ANSL_67559,2017-10-26 00:00:00,2018-01-02 09:18:00,2.0,Black,0.16,35.19,18,4,0.0,1,3.5189999999999997,68,6.087462841250339
2209,ANSL_72128,2015-06-04 00:00:00,2017-05-17 12:54:00,1.0,Brown Tabby,0.09,17.59,0,1,0.0,1,1.759,713,9.477758266443889
2210,ANSL_53504,2017-07-23 00:00:00,2017-10-23 15:11:00,1.0,Orange Tabby,0.02,11.88,7,1,0.0,1,1.1880000000000002,92,6.523561956057013
2211,ANSL_76632,2018-09-12 00:00:00,2019-05-07 17:42:00,0.0,White,0.07,31.35,0,1,1.0,2,3.1350000000000002,237,7.888743248898259
2212,ANSL_59806,2015-06-08 00:00:00,2016-07-16 14:05:00,0.0,Brown Tabby,0.96,43.96,7,1,1.0,1,4.396,404,8.658211482751796
2213,ANSL_72334,2016-05-12 00:00:00,2017-06-05 21:13:00,1.0,Brown,0.89,12.84,0,1,0.0,2,1.284,389,8.603626344986193
2214,ANSL_69818,2015-11-22 00:00:00,2017-12-20 14:54:00,0.0,White,0.53,49.49,0,1,1.0,1,4.949,759,9.567956075415466
2215,ANSL_63914,2017-11-25 00:00:00,2018-03-21 14:14:00,0.0,Brown Tabby,0.27,33.74,7,1,1.0,1,3.374,116,6.857980995127572
2216,ANSL_65910,2016-08-08 00:00:00,2018-03-25 12:42:00,0.0,Brown Tabby,0.34,45.0,0,7,1.0,1,4.5,594,9.214319120800766
2217,ANSL_71497,2017-06-06 00:00:00,2018-07-08 18:04:00,1.0,Black,0.63,48.49,0,1,0.0,2,4.849,397,8.632995197142957
2218,ANSL_73356,2014-07-16 00:00:00,2018-01-21 14:55:00,0.0,Orange Tabby,0.34,19.42,0,7,1.0,1,1.9420000000000002,1285,10.32755264408124
2219,ANSL_51287,2010-06-22 00:00:00,2017-07-20 18:26:00,0.0,Tan,0.04,48.09,0,7,1.0,2,4.809,2585,11.335948565202298
2220,ANSL_70481,2016-12-21 00:00:00,2018-01-12 09:00:00,1.0,Cream,0.19,43.55,16,9,0.0,1,4.3549999999999995,387,8.59618975614441
2221,ANSL_72049,2016-05-22 00:00:00,2016-10-31 14:51:00,2.0,Black,0.77,11.89,13,9,0.0,2,1.189,162,7.339850002884624
2222,ANSL_54979,2017-11-23 00:00:00,2018-05-03 15:34:00,0.0,White,0.41,18.37,0,1,1.0,1,1.8370000000000002,161,7.330916878114617
2223,ANSL_74352,2011-10-02 00:00:00,2018-11-04 11:57:00,0.0,Blue Tabby,0.45,11.49,13,9,1.0,1,1.149,2590,11.338736382573916
2224,ANSL_53016,2017-04-25 00:00:00,2017-10-15 00:00:00,2.0,Brown,0.47,43.58,13,9,1.0,2,4.358,173,7.434628227636725
2225,ANSL_54516,2016-05-08 00:00:00,2016-09-01 15:26:00,2.0,Sable,0.67,18.31,7,1,0.0,2,1.831,116,6.857980995127572
2226,ANSL_51269,2017-12-14 00:00:00,2019-01-09 18:45:00,2.0,Black,0.63,12.37,17,9,1.0,1,1.2369999999999999,391,8.611024797307353
2227,ANSL_67076,2018-07-14 00:00:00,2018-10-12 13:43:00,0.0,Blue,0.65,16.0,0,1,1.0,1,1.6,90,6.491853096329675
2228,ANSL_64005,2005-05-10 00:00:00,2018-07-08 13:33:00,0.0,Brown,0.93,6.71,0,7,1.0,2,0.671,4807,12.230921088137896
2229,ANSL_61559,2014-06-18 00:00:00,2016-08-23 15:38:00,0.0,White,0.17,16.29,0,7,1.0,2,1.629,797,9.638435913990472
2230,ANSL_59888,2013-03-14 00:00:00,2018-04-12 18:16:00,0.0,Blue Merle,0.26,48.31,0,1,1.0,2,4.831,1855,10.857203471508166
2231,ANSL_71151,2017-08-20 00:00:00,2017-12-27 10:48:00,1.0,Black,0.03,9.57,7,1,0.0,1,0.9570000000000001,129,7.011227255423254
2232,ANSL_61208,2015-07-09 00:00:00,2018-07-29 11:47:00,2.0,Brown Tabby,0.61,25.07,18,4,0.0,1,2.507,1116,10.124121311829187
2233,ANSL_63967,2013-02-10 00:00:00,2017-03-07 20:20:00,2.0,Flame Point,0.64,18.19,16,9,0.0,1,1.8190000000000002,1486,10.537218400538595
2234,ANSL_50045,2017-07-15 00:00:00,2017-08-21 19:03:00,2.0,Orange Tabby,0.84,11.11,13,9,1.0,1,1.111,37,5.20945336562895
2235,ANSL_76237,2018-08-01 00:00:00,2019-04-28 16:43:00,0.0,White,0.11,36.32,0,1,1.0,2,3.632,270,8.076815597050832
2236,ANSL_54505,2015-10-27 00:00:00,2016-08-04 23:01:00,0.0,Brown,0.75,15.33,12,1,1.0,2,1.533,282,8.139551352398794
2237,ANSL_52426,2014-06-24 00:00:00,2016-07-20 17:52:00,2.0,Tan,0.37,15.37,0,1,0.0,2,1.537,757,9.564149489985732
2238,ANSL_61201,2018-07-14 00:00:00,2018-08-25 13:58:00,2.0,Brown Tabby,0.17,24.1,18,4,1.0,1,2.41,42,5.392317422778761
2239,ANSL_60020,2016-06-04 00:00:00,2016-09-02 13:57:00,1.0,Brown Tabby,0.67,8.17,7,1,0.0,1,0.817,90,6.491853096329675
2240,ANSL_71596,2008-04-28 00:00:00,2017-03-05 18:36:00,1.0,White,0.56,35.68,0,7,0.0,2,3.568,3233,11.658657792126085
2241,ANSL_66576,2014-07-26 00:00:00,2016-08-16 19:21:00,0.0,White,1.0,49.72,18,4,1.0,2,4.9719999999999995,752,9.554588851677638
2242,ANSL_57400,2010-12-07 00:00:00,2019-01-02 16:06:00,0.0,Calico,0.31,7.72,0,1,1.0,1,0.772,2948,11.52552080909507
2243,ANSL_59524,2017-10-04 00:00:00,2018-03-02 17:13:00,1.0,Black,0.13,29.52,0,1,0.0,1,2.952,149,7.219168520462161
2244,ANSL_55388,2016-01-14 00:00:00,2017-02-20 12:42:00,0.0,White,0.57,48.98,0,1,1.0,2,4.898,403,8.654636028527968
2245,ANSL_53455,2016-10-21 00:00:00,2016-11-29 14:26:00,2.0,Black,0.23,26.68,13,9,0.0,1,2.668,39,5.285402218862249
2246,ANSL_62431,2017-08-20 00:00:00,2017-12-18 18:02:00,1.0,Blue Tabby,0.04,18.46,0,1,0.0,1,1.846,120,6.906890595608519
2247,ANSL_50238,2016-12-03 00:00:00,2017-10-15 09:15:00,0.0,Brown Tabby,0.13,42.46,7,1,1.0,1,4.246,316,8.303780748177102
2248,ANSL_71088,2019-01-26 00:00:00,2019-03-10 15:51:00,2.0,Orange Tabby,0.0,7.45,13,9,0.0,1,0.745,43,5.426264754702098
2249,ANSL_68151,2008-11-21 00:00:00,2018-04-12 15:01:00,1.0,White,0.59,27.82,0,1,0.0,2,2.782,3429,11.743572188935634
2250,ANSL_67699,2015-01-21 00:00:00,2017-02-22 13:39:00,,Tan,0.31,41.14,13,9,2.0,4,4.114,763,9.57553924683453
2251,ANSL_68449,2016-08-01 00:00:00,2017-09-05 19:09:00,0.0,Fawn,0.48,10.3,0,1,1.0,2,1.03,400,8.643856189774725
2252,ANSL_62830,2016-09-29 00:00:00,2017-04-26 13:33:00,0.0,Tortie,0.66,29.69,0,1,1.0,1,2.9690000000000003,209,7.7073591320808825
2253,ANSL_71014,2016-06-29 00:00:00,2016-11-01 19:12:00,1.0,Black,0.67,49.98,0,1,0.0,1,4.997999999999999,125,6.965784284662087
2254,ANSL_74386,2015-11-28 00:00:00,2016-07-24 18:35:00,1.0,Chocolate,0.23,14.5,13,9,0.0,2,1.45,239,7.900866807980749
2255,ANSL_51594,2018-02-19 00:00:00,2018-06-04 15:42:00,1.0,Tan,0.46,25.72,0,1,0.0,2,2.572,105,6.714245517666122
2256,ANSL_69201,2006-03-04 00:00:00,2017-09-17 16:10:00,0.0,Black,0.78,42.63,0,7,1.0,2,4.263,4215,12.041316915829444
2257,ANSL_51495,2016-08-17 00:00:00,2016-09-10 17:12:00,,Brown,0.24,21.49,13,9,2.0,1,2.149,24,4.584962500721156
2258,ANSL_60647,2007-06-18 00:00:00,2017-07-18 11:54:00,0.0,Blue Merle,0.38,7.23,0,1,1.0,2,0.7230000000000001,3683,11.846665681899738
2259,ANSL_50910,2016-12-14 00:00:00,2018-04-10 09:46:00,1.0,Black,0.16,47.65,7,1,0.0,1,4.765,482,8.912889336229961
2260,ANSL_66353,2018-06-23 00:00:00,2018-12-02 12:26:00,1.0,Black,0.12,7.07,13,9,0.0,1,0.7070000000000001,162,7.339850002884624
2261,ANSL_65800,2018-06-15 00:00:00,2018-09-07 16:51:00,1.0,Black,0.58,7.78,0,1,0.0,1,0.778,84,6.392317422778761
2262,ANSL_75711,2014-03-14 00:00:00,2019-04-16 14:54:00,1.0,Tan,0.84,44.41,7,1,0.0,2,4.441,1859,10.860311054919482
2263,ANSL_50675,2016-04-04 00:00:00,2016-08-26 09:00:00,2.0,Black,0.36,23.79,16,9,0.0,1,2.379,144,7.169925001442312
2264,ANSL_71835,2018-07-12 00:00:00,2018-11-29 13:43:00,0.0,Black,0.61,26.06,0,1,1.0,1,2.606,140,7.129283016944966
2265,ANSL_76752,2017-04-13 00:00:00,2019-05-10 12:12:00,0.0,Black,0.9,38.26,13,9,1.0,2,3.8259999999999996,757,9.564149489985732
2266,ANSL_58299,2014-08-20 00:00:00,2017-09-27 14:13:00,1.0,Black,0.62,24.82,0,1,0.0,2,2.482,1134,10.147204924942228
2267,ANSL_74869,2016-10-18 00:00:00,2016-11-17 08:17:00,2.0,Blue Tabby,0.7,24.1,9,2,0.0,1,2.41,30,4.906890595608519
2268,ANSL_57666,2016-08-15 00:00:00,2018-10-09 15:49:00,0.0,White,0.49,28.17,0,1,1.0,4,2.817,785,9.61654884377899
2269,ANSL_66570,2016-08-03 00:00:00,2018-08-29 18:38:00,1.0,Brown,0.79,6.87,0,1,0.0,2,0.687,756,9.562242424221072
2270,ANSL_60645,2012-06-19 00:00:00,2016-07-16 18:31:00,1.0,Black,0.98,49.62,0,1,0.0,1,4.962,1488,10.539158811108031
2271,ANSL_70426,2014-11-06 00:00:00,2016-12-03 18:44:00,0.0,Black,0.99,14.16,0,7,1.0,2,1.416,758,9.566054038171092
2272,ANSL_53763,2016-10-18 00:00:00,2017-11-09 14:58:00,2.0,Brown,0.34,47.96,0,7,0.0,2,4.796,387,8.59618975614441
2273,ANSL_50385,2008-06-02 00:00:00,2016-07-28 12:10:00,0.0,Brown,0.71,23.89,0,1,1.0,2,2.3890000000000002,2978,11.5401280385821
2274,ANSL_69876,2015-11-06 00:00:00,2018-05-31 15:43:00,2.0,White,0.9,10.98,13,9,0.0,2,1.098,937,9.871905237659186
2275,ANSL_65284,2015-08-12 00:00:00,2017-09-09 16:38:00,1.0,Red Tick,0.81,6.84,13,9,0.0,2,0.6839999999999999,759,9.567956075415466
2276,ANSL_68180,2017-12-27 00:00:00,2018-04-01 17:49:00,0.0,Brown Tabby,0.0,49.1,0,1,1.0,1,4.91,95,6.569855608330948
2277,ANSL_68084,2016-09-26 00:00:00,2017-12-07 00:00:00,1.0,Fawn,0.71,13.56,0,1,0.0,2,1.356,437,8.7714894695006
2278,ANSL_51670,2016-07-27 00:00:00,2016-09-18 16:25:00,2.0,Black,0.81,27.68,13,9,0.0,1,2.768,53,5.727920454563199
2279,ANSL_60384,2014-01-22 00:00:00,2019-02-22 18:30:00,1.0,White,0.82,42.56,0,7,0.0,2,4.256,1857,10.858758099935422
2280,ANSL_65370,2012-11-27 00:00:00,2018-02-06 09:00:00,0.0,Brown Tabby,0.21,9.31,16,9,1.0,1,0.931,1897,10.889503963411476
2281,ANSL_68832,2018-01-03 00:00:00,2018-08-29 18:37:00,1.0,Black,0.84,45.02,0,1,0.0,2,4.502000000000001,238,7.894817763307944
2282,ANSL_62525,2016-11-04 00:00:00,2018-12-02 19:06:00,1.0,Brown Brindle,0.85,16.21,0,1,0.0,2,1.621,758,9.566054038171092
2283,ANSL_70861,2010-08-25 00:00:00,2018-09-16 12:07:00,1.0,Black,0.67,36.8,0,7,0.0,2,3.6799999999999997,2944,11.523561956057012
2284,ANSL_69461,2013-07-03 00:00:00,2017-07-25 14:46:00,0.0,Tan,0.53,34.86,13,9,1.0,2,3.4859999999999998,1483,10.53430288245463
2285,ANSL_64503,2016-01-01 00:00:00,2018-02-23 16:08:00,0.0,Brown Tabby,0.92,13.28,0,1,1.0,1,1.3279999999999998,784,9.614709844115207
2286,ANSL_62796,2018-05-14 00:00:00,2018-08-07 17:48:00,0.0,Tricolor,0.43,48.7,0,1,1.0,2,4.87,85,6.409390936137702
2287,ANSL_55742,2015-01-05 00:00:00,2018-02-02 17:30:00,1.0,Tan,0.38,47.32,0,1,0.0,2,4.732,1124,10.134426320220927
2288,ANSL_70025,2015-08-10 00:00:00,2018-09-05 18:57:00,0.0,Brown Tabby,0.8,29.89,17,9,1.0,1,2.989,1122,10.131856960608793
2289,ANSL_76523,2017-04-13 00:00:00,2019-05-05 07:55:00,,Brown,0.48,26.17,15,4,2.0,4,2.617,752,9.554588851677638
2290,ANSL_74877,2015-08-14 00:00:00,2017-09-08 17:43:00,1.0,Black,0.12,12.71,0,1,0.0,2,1.2710000000000001,756,9.562242424221072
2291,ANSL_75012,2017-09-13 00:00:00,2017-12-12 19:18:00,0.0,Black,0.58,26.54,0,1,1.0,2,2.654,90,6.491853096329675
2292,ANSL_56037,2013-08-16 00:00:00,2017-10-29 08:57:00,0.0,Brown,0.24,38.88,7,1,1.0,2,3.8880000000000003,1535,10.584022940257542
2293,ANSL_50401,2017-05-28 00:00:00,2018-04-28 15:28:00,0.0,Black Smoke,0.34,17.98,13,9,1.0,1,1.798,335,8.388017285345136
2294,ANSL_68189,2017-12-07 00:00:00,2018-03-28 09:00:00,2.0,Blue,0.1,30.71,16,9,1.0,1,3.071,111,6.794415866350106
2295,ANSL_73127,2016-11-05 00:00:00,2017-12-24 16:03:00,0.0,Tan,0.41,27.18,0,1,1.0,2,2.718,414,8.693486957499326
2296,ANSL_68360,2015-12-27 00:00:00,2018-01-31 16:35:00,0.0,Torbie,0.47,30.17,0,1,1.0,1,3.0170000000000003,766,9.581200581924957
2297,ANSL_76770,2018-10-10 00:00:00,2019-05-10 16:52:00,2.0,Blue Merle,0.07,43.86,0,7,0.0,2,4.386,212,7.727920454563199
2298,ANSL_54022,2017-12-01 00:00:00,2018-11-28 07:08:00,1.0,Black,0.46,10.21,7,1,0.0,1,1.0210000000000001,362,8.499845887083206
2299,ANSL_57362,2016-01-25 00:00:00,2019-02-20 19:13:00,2.0,Gray,0.33,28.88,17,9,1.0,1,2.888,1122,10.131856960608793
2300,ANSL_66005,2016-04-13 00:00:00,2018-05-13 11:01:00,0.0,Blue,0.46,18.15,0,7,1.0,2,1.815,760,9.569855608330949
2301,ANSL_58183,2014-11-17 00:00:00,2016-12-22 16:03:00,1.0,Blue,0.88,14.66,0,1,0.0,2,1.466,766,9.581200581924957
2302,ANSL_57511,2016-12-07 00:00:00,2018-04-28 16:24:00,1.0,Blue,0.71,49.86,13,9,0.0,2,4.986,507,8.985841937003341
2303,ANSL_54522,2009-11-09 00:00:00,2019-01-27 00:00:00,1.0,Orange Tabby,0.14,44.04,13,9,0.0,1,4.404,3366,11.71681946132995
2304,ANSL_63438,2014-12-03 00:00:00,2017-01-06 12:09:00,1.0,White,0.49,33.46,0,1,0.0,2,3.346,765,9.579315937580015
2305,ANSL_61637,2014-06-11 00:00:00,2017-07-03 08:20:00,,Brown,0.92,6.81,15,4,2.0,4,0.6809999999999999,1118,10.12670447284319
2306,ANSL_61401,2016-03-18 00:00:00,2016-09-10 18:48:00,0.0,Sable,0.88,37.16,0,1,1.0,2,3.7159999999999997,176,7.459431618637297
2307,ANSL_74482,2017-06-23 00:00:00,2018-08-01 19:09:00,2.0,Black,0.31,11.72,0,8,0.0,2,1.1720000000000002,404,8.658211482751796
2308,ANSL_55284,2014-10-28 00:00:00,2016-11-22 15:49:00,0.0,Tricolor,0.89,26.2,0,1,1.0,2,2.62,756,9.562242424221072
2309,ANSL_64463,2017-08-26 00:00:00,2018-10-21 15:30:00,0.0,Blue,0.76,25.04,13,9,1.0,2,2.504,421,8.717676423066395
2310,ANSL_69357,2006-08-14 00:00:00,2016-09-04 15:12:00,2.0,Brown,0.9,21.28,0,7,0.0,2,2.128,3674,11.84313591111135
2311,ANSL_50122,2017-07-13 00:00:00,2018-08-06 13:18:00,1.0,Brown Tabby,0.32,17.41,17,9,0.0,1,1.741,389,8.603626344986193
2312,ANSL_53308,2011-06-24 00:00:00,2016-09-20 11:30:00,0.0,Black,0.4,13.99,0,7,1.0,2,1.399,1915,10.903128676812319
2313,ANSL_67337,2016-08-29 00:00:00,2017-05-26 11:36:00,1.0,Lynx Point,0.94,37.3,7,1,0.0,1,3.7299999999999995,270,8.076815597050832
2314,ANSL_54929,2016-06-25 00:00:00,2018-07-27 17:02:00,0.0,Tan,0.67,25.48,0,7,1.0,2,2.548,762,9.573647187493322
2315,ANSL_64178,2018-06-22 00:00:00,2018-09-27 17:23:00,2.0,Brown Tabby,0.82,18.02,0,1,0.0,1,1.802,97,6.599912842187128
2316,ANSL_51246,2018-08-04 00:00:00,2018-11-18 17:29:00,1.0,Orange Tabby,0.96,44.58,0,1,0.0,1,4.458,106,6.727920454563199
2317,ANSL_66310,2016-06-12 00:00:00,2017-07-03 13:33:00,,Black,0.93,39.08,18,4,2.0,0,3.908,386,8.59245703726808
2318,ANSL_73183,2016-09-14 00:00:00,2017-01-05 11:42:00,2.0,Flame Point,0.06,49.71,9,2,0.0,1,4.971,113,6.820178962415188
2319,ANSL_76415,2018-02-02 00:00:00,2019-05-02 17:13:00,0.0,White,0.89,25.74,0,1,1.0,2,2.574,454,8.826548487290914
2320,ANSL_70223,2015-03-22 00:00:00,2017-04-26 16:46:00,2.0,Black,0.99,10.06,13,9,1.0,2,1.006,766,9.581200581924957
2321,ANSL_75246,2017-01-27 00:00:00,2019-04-05 14:10:00,1.0,Brown,0.38,18.14,0,1,0.0,2,1.814,798,9.640244936222345
2322,ANSL_69188,2015-07-21 00:00:00,2016-10-04 17:21:00,0.0,Brown,0.27,10.02,0,7,1.0,2,1.002,441,8.784634845557521
2323,ANSL_56061,2017-01-18 00:00:00,2017-04-12 12:09:00,2.0,Yellow,0.49,32.76,13,9,1.0,2,3.276,84,6.392317422778761
2324,ANSL_69545,2018-07-22 00:00:00,2018-10-20 00:00:00,2.0,Calico,0.69,49.56,13,9,1.0,1,4.956,90,6.491853096329675
2325,ANSL_52241,2014-11-07 00:00:00,2016-11-29 16:52:00,0.0,Tan,0.45,28.9,13,9,1.0,2,2.8899999999999997,753,9.556506054671928
2326,ANSL_61162,2017-07-20 00:00:00,2017-10-12 12:04:00,1.0,Brown Tabby,0.3,10.08,0,7,0.0,1,1.008,84,6.392317422778761
2327,ANSL_54222,2017-02-16 00:00:00,2019-03-12 14:36:00,1.0,Black,0.71,24.16,0,1,0.0,2,2.416,754,9.558420713268664
2328,ANSL_58588,2015-01-22 00:00:00,2017-02-21 11:36:00,1.0,Brown Brindle,0.39,27.58,0,7,0.0,2,2.758,761,9.571752643503546
2329,ANSL_68548,2011-07-10 00:00:00,2019-01-06 11:59:00,0.0,Tan,0.1,22.18,13,9,1.0,2,2.218,2737,11.418379719364957
2330,ANSL_55551,2012-05-04 00:00:00,2016-11-02 16:00:00,0.0,White,0.82,20.51,13,9,1.0,2,2.051,1643,10.682116764950074
2331,ANSL_73875,2018-04-09 00:00:00,2018-09-16 12:33:00,2.0,Brown,0.86,13.12,13,9,1.0,2,1.3119999999999998,160,7.321928094887363
2332,ANSL_56591,2015-08-01 00:00:00,2016-08-27 17:27:00,1.0,White,0.22,19.56,0,7,0.0,2,1.956,392,8.614709844115207
